term,period,meetingno,temp_meeting_no,billn,billcontent,billresult,url,date
7,2,1,1,39,(三十九)針對馬先生邀請「經濟總規劃師」蕭萬長擔任「總統府財經諮詢小組」召集人，試圖挽救病懨懨的經濟。在2006年1月21日，藍軍主導的立法院決議：「總統府無法源依據之『國家人權紀念館籌備小組』、『性別主流化諮詢顧問小組』、『科技諮詢委員會』、『人權諮詢委員會』、『憲改辦公室』、『青年團』應全部解散。」。當時的國會多數憑一己好惡，率爾作成決議，迫使任務編組走入歷史，很多人權議題的諮詢業務戛然而止，蓄意剝奪民進黨政府政策諮詢的權利。現在馬先生成立財經諮詢小組，若非全然無視「無法源依據悉應解散」的立院決議。要求「總統府財經諮詢小組」應即刻解散。【經在場委員87人，贊成者22人，反對者65人，少數不通過；並採記名表決方式，表決結果名單附後(39)】 ,NotPassed,http://lci.ly.gov.tw/LyLCEW/html/agendarec1/03/07/02/01/01/LCEWC03_07020101.htm,098/01/15
7,2,1,1,40,"(四十)國安會從秘書長到諮詢委員，多半為學者出身，只有一位副秘書長係為海軍出身，但國安會近來卻發生要求國防部好好研究「莫瑞報告」，惟莫瑞報告係一份「在海中與空中不做抵抗，讓戰火直接帶進台灣本島的戰略」，明顯與國防部現行台海防衛戰略不一致。國安會不相信國防部的戰略規劃，也不尊重副秘書長及各諮詢委員，令人相當不解。爰要求刪減「一般行政」項下「秘書長、副秘書長特別費」157萬2,000元。【經在場委員86人，贊成者21人，反對者65人，少數不通過；並採記名表決方式，表決結果名單附後(40)】 ",NotPassed,http://lci.ly.gov.tw/LyLCEW/html/agendarec1/03/07/02/01/01/LCEWC03_07020101.htm,098/01/15
7,2,1,1,41,(四十一)國家安全會議98年度第4目「策進國際安全合作研究業務」項下訪問類出國計畫大幅增加為18項，一反以前年度以開會出國計畫為主之編列方式，且大幅增加之訪問類出國計畫係與「兩岸關係」居多數。查本計畫之各項出國開會與訪問都是為了增進國際安全合作與提升國際地位所需，因此與美日歐或相關邦交國召開雙邊對話或及各項多元關係，但馬政府一上台，「馬上」將出國訪問計畫改成以「兩岸關係」為主，合計花費57天，10人次，159萬元；「兩岸關係」之訪問計畫占98年度國安會出國訪問計畫的45.5%，比重之高，與馬政府「重兩岸，輕民生」的施政方向不謀而合。既然馬先生認為兩岸不是國與國的關係，為何將「兩岸關係」放在「國際安全合作」項下支應，況且「兩岸關係」之出國訪問預算，係由陸委會編列支應，建議將第4目項下「國際合作研究業務」之「國外旅費」中與「兩岸關係」相關之出訪經費159萬元全數刪除。【經在場委員87人，贊成者22人，反對者65人，少數不通過；並採記名表決方式，表決結果名單附後(41)】 ,NotPassed,http://lci.ly.gov.tw/LyLCEW/html/agendarec1/03/07/02/01/01/LCEWC03_07020101.htm,098/01/15
7,2,1,1,42,"(四十二)考試院98年度預算第2目「議事業務」編列143萬9,000元出國考察費供考試委員出國考察各國考銓制度，但從網站上所公布的96及97年度考試委員出國考察報告，可以發現考試委員將出國考察當成是自己的福利，參訪報告裡盡是與考試委員職權無關之內容。舉例來說，考試委員邊裕淵95及96年度的到伊朗及西葡的考察報告，只提及當地的政經情勢，隻字未提考銓業務。其實各先進國家的考銓制度透過網路即可獲得，值此馬政府節能減碳之際，毋需考試委員「親訪」才能獲得相關資料。要求這筆143萬9千元全數刪除。【經在場委員87人，贊成者22人，反對者65人，少數不通過；並採記名表決方式，表決結果名單附後(42)】 ",NotPassed,http://lci.ly.gov.tw/LyLCEW/html/agendarec1/03/07/02/01/01/LCEWC03_07020101.htm,098/01/15
7,2,1,1,43,(四十三)考試院98年度預算第5目第1節「交通及運輸設備」編列205萬8千元，係為汰換考試委員公務轎車3輛。但根據考試院公務車輛明細表發現，扣除首長與副首長座車後，考試院目前有3000c.c車輛9輛、2000c.c車輛11輛，若98年度不汰換3輛車，亦仍有17輛公務車供19位考試委員使用，況且考試委員不是每天同一時間都出外視察或看考場。馬政府上台後不斷要求社會民眾響應節能減碳，且國民黨黨鞭亦曾公開表示，考監兩院都應視需要調減配車數目。故要求未來考試院不得再為考試委員專屬備車，應採每日實際公務需求統籌調派，公務車至報廢年限後應不再補新車，司機也要遇缺不補，19位委員用17輛車已綽綽有餘。要求全數刪除205萬8千元購車費用，並隨同減列油料養護費27萬9千元，避免過度浪費資源。【經在場委員87人，贊成者22人，反對者65人，少數不通過；並採記名表決方式，表決結果名單附後(43)】 ,NotPassed,http://lci.ly.gov.tw/LyLCEW/html/agendarec1/03/07/02/01/01/LCEWC03_07020101.htm,098/01/15
7,2,1,1,44,(四十四)98年度監察院預算第1目「一般行政」項下編列「首長出國訪問」57萬元，惟新任院長王建已宣示要努力查案，未來可能沒太多機會出國。值此馬政府節能減碳之際，故要求全數刪除。【經在場委員86人，贊成者22人，反對者64人，少數不通過；並採記名表決方式，表決結果名單附後(44)】 ,NotPassed,http://lci.ly.gov.tw/LyLCEW/html/agendarec1/03/07/02/01/01/LCEWC03_07020101.htm,098/01/15
7,2,1,1,45,"(四十五)98年度監察院預算第1目「一般行政」項下編列「監院職員工協查研究費」3,347萬元，此筆津貼當初係體恤監院職員工協助監委查案之用，不單只有監院調查處及財產申報處相關人員可領，是監院從上到下，從職員到技工工友都可領取，每人每月依職等從8,000元4,000元，等於是每年變相加薪9.6萬元到4.8萬元，較之其它機關努力工作的公務員，相當不合理也不公平。惟深究此筆津貼，只是一紙行政命令，況且監院相關職員工若協助監委查案加班亦領取加班費與誤餐費，實毋需再領取「協查研究費」。監察院自94年2月1日至97年7月31日長達3年半的時間並未有監委，相關職員工根本不需協查研究費，也不能領取，否則根本名實不符，監院員工甚至已視為「當然待遇」更是荒謬。為配合新任院長王建已宣示不該領取的費用就不要領，故要求監察院應追回過去3年半期間的協查研究費，並自98年度起應停止發放沒有任何法源依據的「協查研究費」，並隨同刪減98年度第1目「一般行政」項下「協查研究費」3,347萬4百元。【經在場委員87人，贊成者22人，反對者65人，少數不通過；並採記名表決方式，表決結果名單附後(45)】 ",NotPassed,http://lci.ly.gov.tw/LyLCEW/html/agendarec1/03/07/02/01/01/LCEWC03_07020101.htm,098/01/15
7,2,1,1,46,(四十六)98年度監察院預算第3目「調查巡察業務」項下編列「監察委員國外考察費」153萬5千元，基於往年監察委員出國巡察的時間與旅遊時間不成比例，已淪為旅遊眷屬團，並接受被巡察單位之餐宴招待，立場盡失，甚至遭「假查案真觀光」之譏。值此馬政府節能減碳之際，要求刪減100萬元預算。【經在場委員86人，贊成者22人，反對者64人，少數不通過；並採記名表決方式，表決結果名單附後(46)】 ,NotPassed,http://lci.ly.gov.tw/LyLCEW/html/agendarec1/03/07/02/01/01/LCEWC03_07020101.htm,098/01/15
7,2,1,1,47,(四十七)98年度監察院預算第5目第2節「交通及運輸設備」項下編列「汰換院長座車」130萬元，根據王建院長在97年7月8日表示，「他就任院長後不會住院長官舍，只要具一名秘書性質的隨扈，座車只要2400c.c.以下的就夠用」。雖然監察院在預算書上寫明這輛130萬的新車是2400c.c.，但是對照總統府98年為兩位副秘書長所汰換之新車經費，一樣是2497c.c.，而且還是油氣雙燃料車，每輛卻不過才68萬6千元，總統府編列的預算數只有監察院的一半。王院長一向以清高自持，不喜歡機關隨便亂用錢，因此本席認為監察院應與總統府一起採購車輛，以節省公帑，故刪減60萬元。【經在場委員87人，贊成者22人，反對者65人，少數不通過；並採記名表決方式，表決結果名單附後(47)】 ,NotPassed,http://lci.ly.gov.tw/LyLCEW/html/agendarec1/03/07/02/01/01/LCEWC03_07020101.htm,098/01/15
7,2,1,1,48,"(四十八)馬政府上台後不斷要求社會民眾響應節能減碳，且國民黨黨鞭亦曾公開表示，考監兩院都應視需要調減配車數目。目前監察院為監察委員準備的座車均為3,000c.c.，不僅油料耗費大，且司機薪資更是驚人，相當不符節能減碳之概念，況且監察委員並不是每天同一時間都出外巡察，故要求未來監察院不得再為監察委員專屬備車，應採每日實際公務需求統籌調派，公務車至報廢年限後應不再補新車，司機也要遇缺不補。【經在場委員80人，贊成者42人，反對者16人，多數通過；並採記名表決方式，表決結果名單附後(48)】 ",Passed,http://lci.ly.gov.tw/LyLCEW/html/agendarec1/03/07/02/01/01/LCEWC03_07020101.htm,098/01/15
7,2,1,1,49,(四十九)勞委會主委王如玄於日前接受立委要求在台灣勞工找不到工作機會時，應即刻檢討外勞政策，以避免台灣勞工失業率繼續攀升之質詢時，未料職司守護台灣勞工的勞委會主委，竟然回答等失業率攀升至「4.5%」時將會進行檢討；立委詢及「無薪假」在各行各業間宛如傳染病般蔓延，勞工無以為繼之情況時，勞委會主委竟然要勞工申請中低收入戶生活補助；對於資方以無薪假的變相方式，變相減少勞工薪資，甚至比基本工資還低時，勞委會主委更是大打太極拳，將責任推諉給前朝政務官。勞委會王主委，顯然無力捍衛勞工權益。故要求勞委會王主委，對前述發言不當應公開向勞工道歉，並刪除首長特別費126萬元。【經在場委員85人，贊成者22人，反對者63人，少數不通過；並採記名表決方式，表決結果名單附後(49)】 ,NotPassed,http://lci.ly.gov.tw/LyLCEW/html/agendarec1/03/07/02/01/01/LCEWC03_07020101.htm,098/01/15
7,2,1,1,50,(五十)查98年度預算案，有關應以公務預算編列項目，卻有改以非營業基金預算編列支應之情形，完全無視於非營業基金應適法專款專用，儼然成為公務機關掏私房錢的小金庫，使得公務預算書帳面上數字看似已撙節編列，但事實不然！故要求勞工委員會於下年度（99年度）起之預算編列，應確實遵照相關規定辦理，不可再有挪用基金預算之情形。【經在場委員83人，贊成者22人，反對者61人，少數不通過；並採記名表決方式，表決結果名單附後(50)】 ,NotPassed,http://lci.ly.gov.tw/LyLCEW/html/agendarec1/03/07/02/01/01/LCEWC03_07020101.htm,098/01/15
7,2,1,1,51,"(五十一)有關近日三聚氰胺事件時，衛生署遭監察院認定對於三聚氰胺事件的處理呈現鬆脫失序亂象，顯有疏失，因而對其提出糾正，對此未見當時負責處理業務而頻頻召開記者會之宋晏仁副署長有任何說明，甚至至今都未出現本院衛生環境及勞工委員會召開之會議，逃避監督之意顯而易見，署長對於下屬不僅未盡監督之責，在接續之三聚氰胺事件處理上，對於社會大眾掛保證的「架上食品都安全」的廣告，強力放送後，卻又陸續檢出含有三聚氰胺之架上食品，廣告烏龍一場，反而造成民眾對於國家公信力之質疑；又後續之毒胺粉事件，衛生署無法確實追蹤毒胺粉流向，為數甚多之毒胺粉流向不明，甚至還發生衛生署遭質疑隱匿該事件，而署長不將事件時間流程查明，就直指是教授隱匿，待事件查明後又尷尬收回該句話的情況，繼架上食品都安全廣告後，烏龍事件再添一樁。對於上述種種事件署長責無旁貸，故首長特別費157萬2,000元，建議全數刪減。【經在場委員86人，贊成者22人，反對者64人，少數不通過；並採記名表決方式，表決結果名單附後(51)】 ",NotPassed,http://lci.ly.gov.tw/LyLCEW/html/agendarec1/03/07/02/01/01/LCEWC03_07020101.htm,098/01/15
7,2,1,1,52,(五十二)查98年度預算案，有關應以公務預算編列項目，卻有改以非營業基金預算編列支應之情形，完全無視於非營業基金應適法專款專用，儼然成為公務機關掏私房錢的小金庫，使得公務預算書帳面上數字看似已撙節編列，但事實不然！爰要求衛生署於下年度（99年度）起之預算編列，應確實遵照相關規定辦理，不應再有挪用基金預算之情形。【經在場委員85人，贊成者22人，反對者63人，少數不通過；並採記名表決方式，表決結果名單附後(52)】 ,NotPassed,http://lci.ly.gov.tw/LyLCEW/html/agendarec1/03/07/02/01/01/LCEWC03_07020101.htm,098/01/15
