SURVEY	ID	valuelabelcomb
2004臺灣選舉與民主化調查：2004年立法委員選舉大型面訪案-B卷	vt2gg_6	10000A題組;10100A01;10200A02;10300A03;10400A04;20000B題組;20100B01;20101B1A;20102B1B;20103B1C;20200B02;20300B03;20400B04題組;20401B4A;20402B4B;20411B4AA;20422B4BB;20500B05;20600B06;30000C題組;30100C01;30200C02;30300C03;40000D題組;40100D01;40200D02;40300D03;40400D04;50000E題組;50100E01;50200E02題組;50201E2A;50202E2B;50203E2C;50300E03;50400E04題組;50401E4A;50402E4B;50403E4C;60000F題組;60100F01;60200F02;60300F03;60400F04;70000G題組;70100G01;70200G02;70301G3A;70302G3B;70400G04;70500G05;70600G06;70700G07;70701G7A;70702G7B;70703G7C;70800G08;70900G09;80000H題組;80100H01;80200H02;80300H03;80400H04;80500H05;80600H06;80700H07;80800H08;80900H09;81000H10;81100H11;81200H12;81300H13;81400H14;81500H15;81600N16;1e+05J題組;100101J1A;100111J1AA;100201J2A;100211J2AA;100301J3A;100311J3AA;100401J4A;100411J4AA;110000K題組;110100K01;110200K02;110300K03;110400K04;110500K05;120000L題組;120100L01;120200L02;120201L2A;120202L2B;120203L2C;120204L2D;120300L03;120400L04;120500L05;120600L06;120601L6A;120700L07;120701L7A;120800L08;120801L8A;130000M題組;130100M1題組;130101M1A;130102M1B;130103M1C;130104M1D;130105M1E;130200M2題組;130201M2A;130202M2B;130203M2C;130204M2D;130205M2E;130300M3題組;130301M3A;130302M3B;130303M3C;130304M3D;130305M3E;130400M4題組;130401M4A;130402M4B;130403M4C;130404M4D;130405M4E;140000N題組;140100N01;140101N1A;160000P題組;160100P01;160200P02;160300P03;160400P04;160500P05;160600P06;160700P07;160800P08;170000Q題組;170100Q01;170101Q1A;170102Q1B;170103Q1C;170201Q2A;170202Q2B;170203Q2C;170204Q2D;170300Q3題組;170301Q3A;170302Q3B;170303Q3C;170304Q3D;180000R題組;180101R1A;180102R1B;180103R1C;190000S題組;190100S01;190200S02;190300S03;190400S04;190500S05;190600S06;190700S07;190701S7A;190800S08;190801S8A;190802S8B;190900S09;191000S10;191100S11;191101S11A;191200S12;191201S12A;191300S13;191400S14;191500S15;191600S16;999990訪員漏填;999999跳題
2004臺灣選舉與民主化調查：2004年立法委員選舉大型面訪案-B卷	vt2gg_7	10000A題組;10100A01;10200A02;10300A03;10400A04;20000B題組;20100B01;20101B1A;20102B1B;20103B1C;20200B02;20300B03;20400B04題組;20401B4A;20402B4B;20411B4AA;20422B4BB;20500B05;20600B06;30000C題組;30100C01;30200C02;30300C03;40000D題組;40100D01;40200D02;40300D03;40400D04;50000E題組;50100E01;50200E02題組;50201E2A;50202E2B;50203E2C;50300E03;50400E04題組;50401E4A;50402E4B;50403E4C;60000F題組;60100F01;60200F02;60300F03;60400F04;70000G題組;70100G01;70200G02;70301G3A;70302G3B;70400G04;70500G05;70600G06;70700G07;70701G7A;70702G7B;70703G7C;70800G08;70900G09;80000H題組;80100H01;80200H02;80300H03;80400H04;80500H05;80600H06;80700H07;80800H08;80900H09;81000H10;81100H11;81200H12;81300H13;81400H14;81500H15;81600N16;1e+05J題組;100101J1A;100111J1AA;100201J2A;100211J2AA;100301J3A;100311J3AA;100401J4A;100411J4AA;110000K題組;110100K01;110200K02;110300K03;110400K04;110500K05;120000L題組;120100L01;120200L02;120201L2A;120202L2B;120203L2C;120204L2D;120300L03;120400L04;120500L05;120600L06;120601L6A;120700L07;120701L7A;120800L08;120801L8A;130000M題組;130100M1題組;130101M1A;130102M1B;130103M1C;130104M1D;130105M1E;130200M2題組;130201M2A;130202M2B;130203M2C;130204M2D;130205M2E;130300M3題組;130301M3A;130302M3B;130303M3C;130304M3D;130305M3E;130400M4題組;130401M4A;130402M4B;130403M4C;130404M4D;130405M4E;140000N題組;140100N01;140101N1A;160000P題組;160100P01;160200P02;160300P03;160400P04;160500P05;160600P06;160700P07;160800P08;170000Q題組;170100Q01;170101Q1A;170102Q1B;170103Q1C;170201Q2A;170202Q2B;170203Q2C;170204Q2D;170300Q3題組;170301Q3A;170302Q3B;170303Q3C;170304Q3D;180000R題組;180101R1A;180102R1B;180103R1C;190000S題組;190100S01;190200S02;190300S03;190400S04;190500S05;190600S06;190700S07;190701S7A;190800S08;190801S8A;190802S8B;190900S09;191000S10;191100S11;191101S11A;191200S12;191201S12A;191300S13;191400S14;191500S15;191600S16;999990訪員漏填;999999跳題
2004臺灣選舉與民主化調查：2004年立法委員選舉大型面訪案-B卷	vt2gg_8	10000A題組;10100A01;10200A02;10300A03;10400A04;20000B題組;20100B01;20101B1A;20102B1B;20103B1C;20200B02;20300B03;20400B04題組;20401B4A;20402B4B;20411B4AA;20422B4BB;20500B05;20600B06;30000C題組;30100C01;30200C02;30300C03;40000D題組;40100D01;40200D02;40300D03;40400D04;50000E題組;50100E01;50200E02題組;50201E2A;50202E2B;50203E2C;50300E03;50400E04題組;50401E4A;50402E4B;50403E4C;60000F題組;60100F01;60200F02;60300F03;60400F04;70000G題組;70100G01;70200G02;70301G3A;70302G3B;70400G04;70500G05;70600G06;70700G07;70701G7A;70702G7B;70703G7C;70800G08;70900G09;80000H題組;80100H01;80200H02;80300H03;80400H04;80500H05;80600H06;80700H07;80800H08;80900H09;81000H10;81100H11;81200H12;81300H13;81400H14;81500H15;81600N16;1e+05J題組;100101J1A;100111J1AA;100201J2A;100211J2AA;100301J3A;100311J3AA;100401J4A;100411J4AA;110000K題組;110100K01;110200K02;110300K03;110400K04;110500K05;120000L題組;120100L01;120200L02;120201L2A;120202L2B;120203L2C;120204L2D;120300L03;120400L04;120500L05;120600L06;120601L6A;120700L07;120701L7A;120800L08;120801L8A;130000M題組;130100M1題組;130101M1A;130102M1B;130103M1C;130104M1D;130105M1E;130200M2題組;130201M2A;130202M2B;130203M2C;130204M2D;130205M2E;130300M3題組;130301M3A;130302M3B;130303M3C;130304M3D;130305M3E;130400M4題組;130401M4A;130402M4B;130403M4C;130404M4D;130405M4E;140000N題組;140100N01;140101N1A;160000P題組;160100P01;160200P02;160300P03;160400P04;160500P05;160600P06;160700P07;160800P08;170000Q題組;170100Q01;170101Q1A;170102Q1B;170103Q1C;170201Q2A;170202Q2B;170203Q2C;170204Q2D;170300Q3題組;170301Q3A;170302Q3B;170303Q3C;170304Q3D;180000R題組;180101R1A;180102R1B;180103R1C;190000S題組;190100S01;190200S02;190300S03;190400S04;190500S05;190600S06;190700S07;190701S7A;190800S08;190801S8A;190802S8B;190900S09;191000S10;191100S11;191101S11A;191200S12;191201S12A;191300S13;191400S14;191500S15;191600S16;999990訪員漏填;999999跳題
2004臺灣選舉與民主化調查：2004年立法委員選舉大型面訪案-B卷	vt2gg_9	10000A題組;10100A01;10200A02;10300A03;10400A04;20000B題組;20100B01;20101B1A;20102B1B;20103B1C;20200B02;20300B03;20400B04題組;20401B4A;20402B4B;20411B4AA;20422B4BB;20500B05;20600B06;30000C題組;30100C01;30200C02;30300C03;40000D題組;40100D01;40200D02;40300D03;40400D04;50000E題組;50100E01;50200E02題組;50201E2A;50202E2B;50203E2C;50300E03;50400E04題組;50401E4A;50402E4B;50403E4C;60000F題組;60100F01;60200F02;60300F03;60400F04;70000G題組;70100G01;70200G02;70301G3A;70302G3B;70400G04;70500G05;70600G06;70700G07;70701G7A;70702G7B;70703G7C;70800G08;70900G09;80000H題組;80100H01;80200H02;80300H03;80400H04;80500H05;80600H06;80700H07;80800H08;80900H09;81000H10;81100H11;81200H12;81300H13;81400H14;81500H15;81600N16;1e+05J題組;100101J1A;100111J1AA;100201J2A;100211J2AA;100301J3A;100311J3AA;100401J4A;100411J4AA;110000K題組;110100K01;110200K02;110300K03;110400K04;110500K05;120000L題組;120100L01;120200L02;120201L2A;120202L2B;120203L2C;120204L2D;120300L03;120400L04;120500L05;120600L06;120601L6A;120700L07;120701L7A;120800L08;120801L8A;130000M題組;130100M1題組;130101M1A;130102M1B;130103M1C;130104M1D;130105M1E;130200M2題組;130201M2A;130202M2B;130203M2C;130204M2D;130205M2E;130300M3題組;130301M3A;130302M3B;130303M3C;130304M3D;130305M3E;130400M4題組;130401M4A;130402M4B;130403M4C;130404M4D;130405M4E;140000N題組;140100N01;140101N1A;160000P題組;160100P01;160200P02;160300P03;160400P04;160500P05;160600P06;160700P07;160800P08;170000Q題組;170100Q01;170101Q1A;170102Q1B;170103Q1C;170201Q2A;170202Q2B;170203Q2C;170204Q2D;170300Q3題組;170301Q3A;170302Q3B;170303Q3C;170304Q3D;180000R題組;180101R1A;180102R1B;180103R1C;190000S題組;190100S01;190200S02;190300S03;190400S04;190500S05;190600S06;190700S07;190701S7A;190800S08;190801S8A;190802S8B;190900S09;191000S10;191100S11;191101S11A;191200S12;191201S12A;191300S13;191400S14;191500S15;191600S16;999990訪員漏填;999999跳題
2004臺灣選舉與民主化調查：2004年立法委員選舉大型面訪案-B卷	vt9a	90訪員漏填;98不知道;99跳題
2010六期一次：環境	ed	91時間不一致;96漏答
2010六期一次：環境	eh	91時間不一致;96漏答
2010六期一次：環境	ehmin	9191時間不一致;9696漏答
2010六期一次：環境	em	91時間不一致;96漏答
2010六期一次：環境	emd	9191時間不一致;9696漏答
2010六期一次：環境	emdhm	91919191時間不一致;99999996漏答
2010六期一次：環境	emin	91時間不一致;96漏答
2010六期一次：環境	sd	91時間不一致;96漏答
2010六期一次：環境	sh	91時間不一致;96漏答
2010六期一次：環境	sm	91時間不一致;96漏答
2010六期一次：環境	smdhm	91919191時間不一致;99999996漏答
2010六期一次：環境	smin	91時間不一致;96漏答
2010六期一次：環境	stratum2	1都會核心;2工商市區;3新興市鎮;4傳統產業市鎮;5低度發展鄉鎮;6高齡化鄉鎮+偏遠鄉鎮
2010六期一次：環境	stratum3	1北部第一區;2北部第二區;3中部第一區;4中部第二區;5中部第三區;6南部第一區;7南部第二區;8南部第三區;9東部第一區;10東部第二區
2010六期一次：環境	v1	1男;2女;99跳答
2010六期一次：環境	v10	"1沒有,肄業;2沒有,就學中;3有;96漏答;97不知道,忘記了;98拒答;99跳答"
2010六期一次：環境	v100a3	"1農,牧,狩獵業;2林業及伐木業;3漁業;11煤礦業;12石油,天然氣及地熱礦業;13金屬礦業;14鹽業;15土礦及石礦業;16化學及肥料礦業;17其他礦業(如寶石礦業);18土石採業;20食品製造業;21飲料及菸草製造業;22紡織業;23成衣及服飾品製造業(製帽);24皮革,毛皮,及其他製品製造業(皮鞋製造);25木竹製品及非金屬家俱製造業;26造紙,紙製品及印刷出版業;27化學材料製造業;28化學製品製造業;29石油及煤製品製造業;30橡膠製品製造業;31塑膠製品製造業;32非金屬礦物製品製造業(如玻璃,水泥);33金屬基本工業;34金屬製品製造業;35機械設備製造修配業(包含製造車床);36電力及電子機械器材製造修配業(包含電池製造);37運輸工具製造修配業;38精密器械製造業(包含鐘錶,醫療器械);39雜項工業製品製造業(包含組合器具,半成品之組合);41電力供應業;42氣體燃料供應業;43暖氣及熱水供應業;44自來水供應業;51土木工程業(房屋建築);52電路及管道工程業(包含水電行);53油漆,粉刷,裱蓆業(包含個人投資股票);59其他營造業;61批發業(如大潤發);62零售業(包含電腦買賣,藥局,書局以及超商百貨);63國際貿易業;64餐旅業(包含飲食業及旅館業);71運輸業(包括運輸服務業；如計程車,報關行及旅行社等);72倉儲業;73通信業(電信業及郵政業);81金融業(包括證券業及典當業);82保險業;83經紀業(包含不動產,市場管理);84法律及工商服務業;85機械設備租賃業;86股票投資(包含個人投資股票);90公共行政服務業(包含看守所管理員);91國防事業;92環境衛生服務業;93教育,學術;94大眾傳播事業;95醫療保健服務業;96社會福利,人民團體及其他社會服務業;97文化及康樂服務業;98個人服務業,修理,洗染,家事業(包含風水師,地理師);99國際機構及外國駐台機構;100其他不能歸類之行業(如家庭主婦,學生,無工作者);996漏答;997不知道、忘記了;998拒答;999不適用"
2010六期一次：環境	v100a3r	"1農林漁牧狩獵業;2礦業及土石採取業;3製造業;4水電燃氣業;5營造業;6商業;7運輸,倉儲及通信業;8金融,保險,不動產及工商服務業;9公共行政,社會服務及個人服務業;10不能歸類的行業;96漏答;97不知道,忘記了;98拒答;99不適用"
2010六期一次：環境	v100a4	"10農、牧業;20林業;30漁業;50石油及天然氣礦業;60砂、石及黏土採取業;70其他礦業及土石採取業;80食品製造;90飲料製造業;100菸草製造業;110紡織業;120成衣及服飾品製造業;130皮革、毛皮及其製品製造業;140木竹製品製造業;150紙漿、紙及紙製品製造業;160印刷及資料儲存媒體複製業;170石油及煤製品製造業;180化學材料製造業;190化學製品製造業;200藥品製造業;210橡膠製品製造業;220塑膠製品製造業;230非金屬礦物製品製造業;240基本金屬製造業;250金屬製品製造業;260電子零組件製造業;270電腦、電子產品及光學製品製造業;280電力設備製造業;290機械設備製造業;300汽車及其零件製造業;310其他運輸工具製造業;320家具製造業;330其他製造業;340產業用機械設備維修及安裝業;350電力及燃氣供應業;360用水供應業;370廢（污）水處理業;380廢棄物清除、處理及資源回收業;390污染整治業;410建築工程業;420土木工程業;430專門營造業;450批發業;470零售業;490陸上運輸業;500水上運輸業;510航空運輸業;520運輸輔助業;530倉儲業;540郵政及快遞業;550住宿服務業;560餐飲業;580出版業;590影片服務、聲音錄製及音樂出版業;600傳播及節目播送業;610電信業;620電腦系統設計服務業;630資料處理及資訊供應服務業;640金融中介業;650保險業;660證券期貨及其他金融業;670不動產開發業;680不動產經營及相關服務業;690法律及會計服務業;700企業總管理機構及管理顧問業;710建築、工程服務及技術檢測、分析服務業;720研究發展服務業;730廣告業及市場研究業;740專門設計服務業;750獸醫服務業;760其他專業、科學及技術服務業;770租賃業;780就業服務業;790旅行業;800保全及私家偵探服務業;810建築物及綠化服務業;820業務及辦公室支援服務業;830公共行政及國防；強制性社會安全;840國際組織及國外機構;850教育服務業;860醫療保健服務業;870居住照顧服務業;880其他社會工作服務業;900創作及藝術表演業;910圖書館、檔案保存、博物館及類似機構;920博弈業;930運動、娛樂及休閒服務業;940宗教、職業及類似組織;950個人及家庭用品維修業;960未分類其他服務業;990其他不能歸類之行業（如家庭主婦、學生、目前無工作者）;996漏答;997不知道,忘記了;998拒答;999不適用"
2010六期一次：環境	v100a4r	"1農林漁牧業;2礦業及土石採取業;3製造業;4電力及燃氣供應業;5用水供應及污染整治業;6營造業;7批發及零售業;8運輸及倉儲業;9住宿及餐飲業;10資訊及通訊傳播業;11金融及保險業;12不動產業;13專業、科學及技術服務業;14支援服務業;15公共行政及國防；強制性社會安全;16教育服務業;17醫療保健及社會工作服務業;18藝術、娛樂及休閒服務業;19其他服務業;20其他不能歸類之行業;96漏答;97不知道,忘記了;98拒答;99不適用"
2010六期一次：環境	v100b3	"60將官;61校官;62尉官;63士官;64士兵;65尉官;66士官;67士兵;68學生;69家庭主婦;70失業;71其他無職業者;110雇主與總經理(含董監事,董事長,郵電總局長,監察人);120主管或經理;130校長;140民意代表;201大專教師–研究人員;202中小學,學前特教教師;211法學(律)專業人員(如律師,法官);212語文,文物管理專業人員(如作家,記者,圖書館管理師);213藝術,娛樂(如聲樂家);214宗教(有神職，如神父);221醫師;222藥師;223護士,助產士,護理師;230會計師及商學專業人員(如投資分析師,專利顧問);240農學生物專業人員(如農業技師);250工程師(含建築,資訊,測量師,技師);301助教;302研究助理(不含行政,總務);303補習班,訓練班教師;311法律,行政半專業助理(含海關,稅收檢驗員);312社工員,輔導員;313半專業(如餐廳歌手,模特兒,廣告流行設計);314半專業(沒神職);321醫療(如無照護士,技術檢驗師,接骨人員,推拿,藥劑生);322運動半專業(如裁判職業選手,教練);331會計,計算半專業助理;332專技銷售,仲介等商業半專業服務;340農業生物技術員或助理(含推廣人員);351電子機械技術員;352化學冶金技術員;353營建採礦技術員;354工業工程技術員;355製圖員;359其他技術員(含聲光,檢驗,廣電設備管制,技術,攝影師);360航空,航海技術人員(如飛機駕駛);370辦公室監督(如股長,科長,課長,副理,襄理);410辦公室事務性工作(法律行政事務助理打字,文書,登錄);420顧客服務事務性工作(櫃臺接待,其他接待,總機,掛號);431會計(含簿記,證券)事務;432出納事務(含售票,收費櫃臺金融服務);511旅運服務生(員)(含響導);512餐飲服務生;513廚師(含調飲料,飲食攤廚師);514家事管理(如管家);515理容整潔;516個人照顧(如保姆,陪病,按摩);520保安工作(如警察);531商店售貨(含展售);532固定攤販與市場售貨;610農林牧工作人員;620漁民(含漁船駕駛);710營建,採礦技術工(如泥水匠,板模油漆,裝璜,水電工);720金屬,機械技術工(如裝修機器,鐵匠焊接,板金,試車工);790其他技術工(如裁縫,修鞋匠,木匠,麵包師傅,手藝工);810農機操作半技術工(如操作除草,噴藥機);820工業操作半技術工(如操作鑽孔,紡織機,熔爐,發電);830組裝(配)半技術工(如裝配機件,塑膠,紡織,紙,木製品);840車輛駕駛及移運設備操作半技術工(含船面水手);910工友,小妹;920看管(如門房,收票,帶位電梯服務員,寄物管理員,廟公);930售貨小販(沒店面);940清潔工(洗車,洗菜,洗碗,擦鞋,家庭清潔工,清道);950生產體力非技術工(如挖溝體力工,手作包裝,捆紮繞線);960搬送非技術工(送報件,搬運,球童,販賣機收款,抄表);996漏答;997不知道、忘記了;998拒答;999不適用"
2010六期一次：環境	v100b3r	"1管理人員;2專業人員（含工程師）;3助理（半）專業人員（含技術員）;4事務工作人員與其他類似技術層級者;5服務工作人員及售貨員;6農林漁牧工作人員;7技術工及有關工作人員;8機械設備操作工及組裝工;9非技術及體力工;10軍人;11學生;12家庭主婦;13無正式工作者;96漏答;97不知道,忘記了;98拒答;99不適用"
